location,date,total_cases,new_cases,total_deaths,new_deaths,new_tests,total_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated
Malta,2021-07-26,33762.0,94.0,421.0,0.0,3136.0,1071802.0,0.043,23.2,746883.0,393967.0,371802.0
Malta,2021-07-27,33904.0,142.0,421.0,0.0,4031.0,1075833.0,0.04,24.8,750641.0,396087.0,373771.0
Malta,2021-07-28,33995.0,91.0,423.0,2.0,3862.0,1079695.0,0.036,27.4,751546.0,396686.0,375373.0
Malta,2021-07-29,34090.0,95.0,423.0,0.0,3795.0,1083490.0,0.034,29.0,755655.0,398444.0,379016.0
Malta,2021-07-30,34201.0,111.0,423.0,0.0,3693.0,1087183.0,0.032,31.2,758252.0,399261.0,380927.0
Malta,2021-07-31,34295.0,94.0,423.0,0.0,3483.0,1090666.0,0.03,33.8,759818.0,399690.0,382255.0
Malta,2021-08-01,34375.0,80.0,423.0,0.0,3378.0,1094044.0,0.028,35.9,760417.0,399724.0,382825.0
Malta,2021-08-02,34439.0,64.0,423.0,0.0,2762.0,1096806.0,0.027,36.9,762832.0,400760.0,385049.0
Malta,2021-08-03,34508.0,69.0,423.0,0.0,3157.0,1099963.0,0.025,39.9,765417.0,401644.0,387400.0
Malta,2021-08-04,34590.0,82.0,423.0,0.0,3346.0,1103309.0,0.025,39.7,767831.0,402373.0,389610.0
Malta,2021-08-05,34668.0,78.0,424.0,1.0,3260.0,1106569.0,0.025,39.9,770496.0,403261.0,392100.0
Malta,2021-08-06,34716.0,48.0,424.0,0.0,3508.0,1110077.0,0.022,44.5,773225.0,404049.0,394589.0
Malta,2021-08-07,34787.0,71.0,424.0,0.0,3593.0,1113670.0,0.021,46.8,774250.0,404419.0,395537.0
Malta,2021-08-08,34846.0,59.0,426.0,2.0,3526.0,1117196.0,0.02,49.1,774907.0,404461.0,396160.0
Malta,2021-08-09,34902.0,56.0,428.0,2.0,2615.0,1119811.0,0.02,49.7,777181.0,405073.0,398128.0
Malta,2021-08-10,34953.0,51.0,428.0,0.0,3093.0,1122904.0,0.019,51.5,778936.0,405723.0,399769.0
Malta,2021-08-11,35040.0,87.0,429.0,1.0,3466.0,1126370.0,0.02,51.2,780770.0,406414.0,401390.0
Malta,2021-08-12,35091.0,51.0,429.0,0.0,3417.0,1129787.0,0.018,54.9,782600.0,407171.0,403015.0
Malta,2021-08-13,35192.0,101.0,429.0,0.0,,,,,783983.0,407679.0,404213.0
Malta,2021-08-14,35286.0,94.0,430.0,1.0,,,,,784626.0,407948.0,404679.0
Malta,2021-08-15,35337.0,51.0,430.0,0.0,,,,,784729.0,407985.0,404760.0
Malta,2021-08-16,35380.0,43.0,431.0,1.0,,,,,,,
Moldova,2020-03-08,1.0,1.0,,,,,,,,,
Moldova,2020-03-09,1.0,0.0,,,,,,,,,
Moldova,2020-03-10,3.0,2.0,,,,,,,,,
Moldova,2020-03-11,3.0,0.0,,,,,,,,,
Moldova,2020-03-12,3.0,0.0,,,,,,,,,
Moldova,2020-03-13,6.0,3.0,,,,,,,,,
Moldova,2020-03-14,12.0,6.0,,,,,,,,,
Moldova,2020-03-15,23.0,11.0,,,,,,,,,
Moldova,2020-03-16,23.0,0.0,,,,,,,,,
Moldova,2020-03-17,30.0,7.0,,,,,,,,,
Moldova,2020-03-18,30.0,0.0,1.0,1.0,,,,,,,
Moldova,2020-03-19,49.0,19.0,1.0,0.0,,,,,,,
Moldova,2020-03-20,66.0,17.0,1.0,0.0,,,,,,,
Moldova,2020-03-21,80.0,14.0,1.0,0.0,,,,,,,
Moldova,2020-03-22,94.0,14.0,1.0,0.0,,,,,,,
Moldova,2020-03-23,109.0,15.0,1.0,0.0,,,,,,,
Moldova,2020-03-24,125.0,16.0,1.0,0.0,,,,,,,
Moldova,2020-03-25,149.0,24.0,1.0,0.0,,,,,,,
Moldova,2020-03-26,177.0,28.0,1.0,0.0,,,,,,,
Moldova,2020-03-27,199.0,22.0,2.0,1.0,,,,,,,
Moldova,2020-03-28,231.0,32.0,2.0,0.0,,,,,,,
Moldova,2020-03-29,263.0,32.0,2.0,0.0,,,,,,,
Moldova,2020-03-30,298.0,35.0,2.0,0.0,,,,,,,
Moldova,2020-03-31,353.0,55.0,4.0,2.0,,,,,,,
Moldova,2020-04-01,423.0,70.0,5.0,1.0,,,,,,,
Moldova,2020-04-02,505.0,82.0,6.0,1.0,,,,,,,
Moldova,2020-04-03,591.0,86.0,8.0,2.0,,,,,,,
Moldova,2020-04-04,752.0,161.0,12.0,4.0,,,,,,,
Moldova,2020-04-05,864.0,112.0,15.0,3.0,,,,,,,
Moldova,2020-04-06,965.0,101.0,19.0,4.0,,,,,,,
Moldova,2020-04-07,1056.0,91.0,22.0,3.0,,,,,,,
Moldova,2020-04-08,1174.0,118.0,27.0,5.0,,,,,,,
Moldova,2020-04-09,1289.0,115.0,29.0,2.0,,,,,,,
Moldova,2020-04-10,1438.0,149.0,29.0,0.0,,,,,,,
Moldova,2020-04-11,1560.0,122.0,30.0,1.0,,,,,,,
Moldova,2020-04-12,1662.0,102.0,31.0,1.0,,,,,,,
Moldova,2020-04-13,1712.0,50.0,35.0,4.0,,,,,,,
Moldova,2020-04-14,1934.0,222.0,40.0,5.0,,,,,,,
Moldova,2020-04-15,2049.0,115.0,46.0,6.0,,,,,,,
Moldova,2020-04-16,2154.0,105.0,54.0,8.0,,,,,,,
Moldova,2020-04-17,2264.0,110.0,56.0,2.0,,,,,,,
Moldova,2020-04-18,2378.0,114.0,57.0,1.0,,,,,,,
Moldova,2020-04-19,2472.0,94.0,67.0,10.0,,,,,,,
Moldova,2020-04-20,2548.0,76.0,70.0,3.0,,,,,,,
Moldova,2020-04-21,2614.0,66.0,72.0,2.0,,,,,,,
Moldova,2020-04-22,2778.0,164.0,75.0,3.0,,,,,,,
Moldova,2020-04-23,2926.0,148.0,80.0,5.0,,,,,,,
Moldova,2020-04-24,3110.0,184.0,84.0,4.0,,,,,,,
Moldova,2020-04-25,3304.0,194.0,94.0,10.0,,,,,,,
Moldova,2020-04-26,3408.0,104.0,96.0,2.0,,,,,,,
Moldova,2020-04-27,3481.0,73.0,102.0,6.0,,,,,,,
Moldova,2020-04-28,3638.0,157.0,103.0,1.0,,,,,,,
Moldova,2020-04-29,3771.0,133.0,111.0,8.0,,,,,,,
Moldova,2020-04-30,3897.0,126.0,116.0,5.0,,,,,,,
Moldova,2020-05-01,3980.0,83.0,122.0,6.0,,,,,,,
Moldova,2020-05-02,4052.0,72.0,124.0,2.0,,,,,,,
Moldova,2020-05-03,4121.0,69.0,125.0,1.0,,,,,,,
Moldova,2020-05-04,4248.0,127.0,132.0,7.0,,,,,,,
Moldova,2020-05-05,4363.0,115.0,136.0,4.0,,,,,,,
Moldova,2020-05-06,4476.0,113.0,143.0,7.0,,,,,,,
Moldova,2020-05-07,4605.0,129.0,145.0,2.0,,,,,,,
Moldova,2020-05-08,4728.0,123.0,150.0,5.0,,,,,,,
Moldova,2020-05-09,4867.0,139.0,161.0,11.0,,,,,,,
Moldova,2020-05-10,4927.0,60.0,169.0,8.0,,,,,,,
Moldova,2020-05-11,4995.0,68.0,175.0,6.0,,,,,,,
Moldova,2020-05-12,5154.0,159.0,182.0,7.0,,,,,,,
Moldova,2020-05-13,5406.0,252.0,185.0,3.0,,,,,,,
Moldova,2020-05-14,5553.0,147.0,194.0,9.0,,,,,,,
Moldova,2020-05-15,5745.0,192.0,202.0,8.0,,,,,,,
Moldova,2020-05-16,5934.0,189.0,207.0,5.0,,,,,,,
Moldova,2020-05-17,6060.0,126.0,211.0,4.0,,,,,,,
Moldova,2020-05-18,6138.0,78.0,217.0,6.0,,,,,,,
Moldova,2020-05-19,6340.0,202.0,221.0,4.0,,,,,,,
Moldova,2020-05-20,6553.0,213.0,228.0,7.0,,,,,,,
Moldova,2020-05-21,6704.0,151.0,233.0,5.0,,,,,,,
Moldova,2020-05-22,6847.0,143.0,237.0,4.0,,,,,,,
Moldova,2020-05-23,6994.0,147.0,242.0,5.0,,,,,,,
Moldova,2020-05-24,7093.0,99.0,250.0,8.0,,,,,,,
Moldova,2020-05-25,7147.0,54.0,261.0,11.0,,,,,,,
Moldova,2020-05-26,7305.0,158.0,267.0,6.0,,,,,,,
Moldova,2020-05-27,7537.0,232.0,274.0,7.0,,,,,,,
Moldova,2020-05-28,7725.0,188.0,282.0,8.0,,,,,,,
Moldova,2020-05-29,7896.0,171.0,288.0,6.0,,,,,,,
Moldova,2020-05-30,8098.0,202.0,291.0,3.0,,,,,,,
Moldova,2020-05-31,8251.0,153.0,295.0,4.0,,,,,,,
Moldova,2020-06-01,8360.0,109.0,305.0,10.0,,,,,,,
Moldova,2020-06-02,8548.0,188.0,307.0,2.0,,,,,,,
Moldova,2020-06-03,8795.0,247.0,310.0,3.0,,,,,,,
Moldova,2020-06-04,9018.0,223.0,315.0,5.0,,,,,,,
Moldova,2020-06-05,9247.0,229.0,323.0,8.0,,,,,,,
Moldova,2020-06-06,9511.0,264.0,331.0,8.0,,,,,,,
Moldova,2020-06-07,9700.0,189.0,341.0,10.0,,,,,,,
Moldova,2020-06-08,9807.0,107.0,353.0,12.0,,,,,,,
Moldova,2020-06-09,10025.0,218.0,365.0,12.0,,,,,,,
Moldova,2020-06-10,10321.0,296.0,371.0,6.0,,,,,,,
Moldova,2020-06-11,10727.0,406.0,375.0,4.0,,,,,,,
Moldova,2020-06-12,11093.0,366.0,385.0,10.0,,,,,,,
Moldova,2020-06-13,11459.0,366.0,398.0,13.0,,,,,,,
Moldova,2020-06-14,11740.0,281.0,406.0,8.0,,,,,,,
Moldova,2020-06-15,11879.0,139.0,411.0,5.0,,,,,,,
Moldova,2020-06-16,12254.0,375.0,423.0,12.0,,,,,,,
Moldova,2020-06-17,12732.0,478.0,433.0,10.0,,,,,,,
Moldova,2020-06-18,13106.0,374.0,444.0,11.0,,,,,,,
Moldova,2020-06-19,13556.0,450.0,450.0,6.0,,,,,,,
Moldova,2020-06-20,13953.0,397.0,464.0,14.0,,,,,,,
Moldova,2020-06-21,14200.0,247.0,473.0,9.0,,,,,,,
Moldova,2020-06-22,14363.0,163.0,480.0,7.0,,,,,,,
Moldova,2020-06-23,14714.0,351.0,490.0,10.0,,,,,,,
Moldova,2020-06-24,15078.0,364.0,495.0,5.0,,,,,,,
Moldova,2020-06-25,15453.0,375.0,502.0,7.0,,,,,,,
Moldova,2020-06-26,15776.0,323.0,515.0,13.0,,,,,,,
Moldova,2020-06-27,16080.0,304.0,521.0,6.0,,,,,,,
Moldova,2020-06-28,16250.0,170.0,530.0,9.0,,,,,,,
Moldova,2020-06-29,16357.0,107.0,536.0,6.0,,,,,,,
Moldova,2020-06-30,16613.0,256.0,545.0,9.0,,,,,,,
Moldova,2020-07-01,16898.0,285.0,549.0,4.0,,,,,,,
Moldova,2020-07-02,17150.0,252.0,560.0,11.0,,,,,,,
Moldova,2020-07-03,17445.0,295.0,572.0,12.0,,,,,,,
Moldova,2020-07-04,17672.0,227.0,580.0,8.0,,,,,,,
Moldova,2020-07-05,17814.0,142.0,585.0,5.0,,,,,,,
Moldova,2020-07-06,17906.0,92.0,592.0,7.0,,,,,,,
Moldova,2020-07-07,18141.0,235.0,603.0,11.0,,,,,,,
Moldova,2020-07-08,18471.0,330.0,614.0,11.0,,,,,,,
Moldova,2020-07-09,18666.0,195.0,624.0,10.0,,,,,,,
Moldova,2020-07-10,18924.0,258.0,635.0,11.0,,,,,,,
Moldova,2020-07-11,19208.0,284.0,640.0,5.0,,,,,,,
Moldova,2020-07-12,19382.0,174.0,642.0,2.0,,,,,,,
Moldova,2020-07-13,19439.0,57.0,649.0,7.0,,,,,,,
Moldova,2020-07-14,19708.0,269.0,655.0,6.0,,,,,,,
Moldova,2020-07-15,20040.0,332.0,659.0,4.0,,,,,,,
Moldova,2020-07-16,20264.0,224.0,666.0,7.0,,,,,,,
Moldova,2020-07-17,20494.0,230.0,675.0,9.0,,,,,,,
Moldova,2020-07-18,20794.0,300.0,680.0,5.0,,,,,,,
Moldova,2020-07-19,20980.0,186.0,684.0,4.0,,,,,,,
Moldova,2020-07-20,21115.0,135.0,695.0,11.0,,,,,,,
Moldova,2020-07-21,21442.0,327.0,707.0,12.0,,,,,,,
Moldova,2020-07-22,21798.0,356.0,712.0,5.0,,,,,,,
Moldova,2020-07-23,22105.0,307.0,719.0,7.0,,,,,,,
Moldova,2020-07-24,22483.0,378.0,726.0,7.0,,,,,,,
Moldova,2020-07-25,22828.0,345.0,732.0,6.0,,,,,,,
Moldova,2020-07-26,23034.0,206.0,735.0,3.0,,,,,,,
Moldova,2020-07-27,23154.0,120.0,748.0,13.0,,,,,,,
Moldova,2020-07-28,23521.0,367.0,753.0,5.0,,,,,,,
Moldova,2020-07-29,23947.0,426.0,759.0,6.0,,,,,,,
Moldova,2020-07-30,24343.0,396.0,771.0,12.0,,,,,,,
Moldova,2020-07-31,24733.0,390.0,778.0,7.0,,,,,,,
Moldova,2020-08-01,25113.0,380.0,788.0,10.0,,,,,,,
Moldova,2020-08-02,25362.0,249.0,791.0,3.0,,,,,,,
Moldova,2020-08-03,25482.0,120.0,800.0,9.0,,,,,,,
Moldova,2020-08-04,25814.0,332.0,810.0,10.0,,,,,,,
Moldova,2020-08-05,26222.0,408.0,823.0,13.0,,,,,,,
Moldova,2020-08-06,26628.0,406.0,828.0,5.0,,,,,,,
Moldova,2020-08-07,26990.0,362.0,835.0,7.0,,,,,,,
Moldova,2020-08-08,27443.0,453.0,841.0,6.0,,,,,,,
Moldova,2020-08-09,27660.0,217.0,845.0,4.0,,,,,,,
Moldova,2020-08-10,27841.0,181.0,850.0,5.0,,,,,,,
Moldova,2020-08-11,28223.0,382.0,857.0,7.0,,,,,,,
Moldova,2020-08-12,28697.0,474.0,863.0,6.0,,,,,,,
Moldova,2020-08-13,29087.0,390.0,878.0,15.0,,,,,,,
Moldova,2020-08-14,29483.0,396.0,884.0,6.0,,,,,,,
Moldova,2020-08-15,29905.0,422.0,895.0,11.0,,,,,,,
Moldova,2020-08-16,30183.0,278.0,896.0,1.0,,,,,,,
Moldova,2020-08-17,30377.0,194.0,908.0,12.0,,,,,,,
Moldova,2020-08-18,30789.0,412.0,908.0,0.0,,,,,,,
Moldova,2020-08-19,31415.0,626.0,914.0,6.0,,,,,,,
Moldova,2020-08-20,31937.0,522.0,921.0,7.0,,,,,,,
Moldova,2020-08-21,32484.0,547.0,929.0,8.0,,,,,,,
Moldova,2020-08-22,33072.0,588.0,935.0,6.0,,,,,,,
Moldova,2020-08-23,33478.0,406.0,940.0,5.0,,,,,,,
Moldova,2020-08-24,33828.0,350.0,945.0,5.0,,,,,,,
Moldova,2020-08-25,34358.0,530.0,960.0,15.0,,,,,,,
Moldova,2020-08-26,34982.0,624.0,967.0,7.0,,,,,,,
Moldova,2020-08-27,35546.0,564.0,977.0,10.0,,,,,,,
Moldova,2020-08-28,35904.0,358.0,981.0,4.0,,,,,,,
Moldova,2020-08-29,36404.0,500.0,990.0,9.0,,,,,,,
Moldova,2020-08-30,36700.0,296.0,992.0,2.0,,,,,,,
Moldova,2020-08-31,36920.0,220.0,995.0,3.0,,,,,,,
Moldova,2020-09-01,37208.0,288.0,1008.0,13.0,,,,,,,
Moldova,2020-09-02,37740.0,532.0,1024.0,16.0,,,,,,,
Moldova,2020-09-03,38372.0,632.0,1036.0,12.0,,,,,,,
Moldova,2020-09-04,38906.0,534.0,1047.0,11.0,,,,,,,
Moldova,2020-09-05,39473.0,567.0,1063.0,16.0,,,,,,,
Moldova,2020-09-06,39797.0,324.0,1063.0,0.0,,,,,,,
Moldova,2020-09-07,40055.0,258.0,1074.0,11.0,,,,,,,
Moldova,2020-09-08,40556.0,501.0,1087.0,13.0,,,,,,,
Moldova,2020-09-09,41144.0,588.0,1096.0,9.0,,,,,,,
Moldova,2020-09-10,41704.0,560.0,1106.0,10.0,,,,,,,
Moldova,2020-09-11,42183.0,479.0,1114.0,8.0,,,,,,,
Moldova,2020-09-12,42714.0,531.0,1117.0,3.0,,,,,,,
Moldova,2020-09-13,42978.0,264.0,1123.0,6.0,,,,,,,
Moldova,2020-09-14,43207.0,229.0,1129.0,6.0,,,,,,,
Moldova,2020-09-15,43734.0,527.0,1143.0,14.0,,,,,,,
Moldova,2020-09-16,44361.0,627.0,1159.0,16.0,,,,,,,
Moldova,2020-09-17,44983.0,622.0,1170.0,11.0,,,,,,,
Moldova,2020-09-18,45648.0,665.0,1186.0,16.0,,,,,,,
Moldova,2020-09-19,46336.0,688.0,1201.0,15.0,,,,,,,
Moldova,2020-09-20,46596.0,260.0,1203.0,2.0,,,,,,,
Moldova,2020-09-21,46796.0,200.0,1211.0,8.0,,,,,,,
Moldova,2020-09-22,47446.0,650.0,1230.0,19.0,,,,,,,
Moldova,2020-09-23,48232.0,786.0,1244.0,14.0,,,,,,,
Moldova,2020-09-24,48953.0,721.0,1252.0,8.0,,,,,,,
Moldova,2020-09-25,49666.0,713.0,1264.0,12.0,,,,,,,
Moldova,2020-09-26,50534.0,868.0,1279.0,15.0,,,,,,,
Moldova,2020-09-27,50875.0,341.0,1287.0,8.0,,,,,,,
Moldova,2020-09-28,51194.0,319.0,1301.0,14.0,,,,,,,
Moldova,2020-09-29,52029.0,835.0,1310.0,9.0,,,,,,,
Moldova,2020-09-30,53042.0,1013.0,1320.0,10.0,,,,,,,
Moldova,2020-10-01,54064.0,1022.0,1336.0,16.0,,,,,,,
Moldova,2020-10-02,55016.0,952.0,1344.0,8.0,,,,,,,
Moldova,2020-10-03,55888.0,872.0,1353.0,9.0,,,,,,,
Moldova,2020-10-04,56579.0,691.0,1366.0,13.0,,,,,,,
Moldova,2020-10-05,56901.0,322.0,1375.0,9.0,,,,,,,
Moldova,2020-10-06,57732.0,831.0,1389.0,14.0,,,,,,,
Moldova,2020-10-07,58794.0,1062.0,1406.0,17.0,,,,,,,
Moldova,2020-10-08,59915.0,1121.0,1424.0,18.0,,,,,,,
Moldova,2020-10-09,60833.0,918.0,1442.0,18.0,,,,,,,
Moldova,2020-10-10,61762.0,929.0,1458.0,16.0,,,,,,,
Moldova,2020-10-11,62151.0,389.0,1461.0,3.0,,,,,,,
Moldova,2020-10-12,62618.0,467.0,1478.0,17.0,,,,,,,
Moldova,2020-10-13,63275.0,657.0,1495.0,17.0,,,,,,,
Moldova,2020-10-14,64424.0,1149.0,1514.0,19.0,,,,,,,
Moldova,2020-10-15,65076.0,652.0,1530.0,16.0,,,,,,,
Moldova,2020-10-16,65860.0,784.0,1549.0,19.0,,,,,,,
Moldova,2020-10-17,66652.0,792.0,1569.0,20.0,,,,,,,
Moldova,2020-10-18,67050.0,398.0,1584.0,15.0,,,,,,,
Moldova,2020-10-19,67302.0,252.0,1600.0,16.0,,,,,,,
Moldova,2020-10-20,67958.0,656.0,1617.0,17.0,,,,,,,
Moldova,2020-10-21,68791.0,833.0,1630.0,13.0,,,,,,,
Moldova,2020-10-22,69568.0,777.0,1641.0,11.0,,,,,,,
Moldova,2020-10-23,70256.0,688.0,1654.0,13.0,,,,,,,
Moldova,2020-10-24,71089.0,833.0,1669.0,15.0,,,,,,,
Moldova,2020-10-25,71503.0,414.0,1685.0,16.0,,,,,,,
Moldova,2020-10-26,71811.0,308.0,1700.0,15.0,,,,,,,
Moldova,2020-10-27,72460.0,649.0,1710.0,10.0,,,,,,,
Moldova,2020-10-28,73321.0,861.0,1729.0,19.0,,,,,,,
Moldova,2020-10-29,74233.0,912.0,1747.0,18.0,,,,,,,
Moldova,2020-10-30,75201.0,968.0,1766.0,19.0,,,,,,,
Moldova,2020-10-31,76040.0,839.0,1785.0,19.0,,,,,,,
Moldova,2020-11-01,76582.0,542.0,1800.0,15.0,,,,,,,
Moldova,2020-11-02,76777.0,195.0,1818.0,18.0,,,,,,,
Moldova,2020-11-03,77487.0,710.0,1838.0,20.0,,,,,,,
Moldova,2020-11-04,78507.0,1020.0,1851.0,13.0,,,,,,,
Moldova,2020-11-05,79566.0,1059.0,1866.0,15.0,,,,,,,
Moldova,2020-11-06,80501.0,935.0,1882.0,16.0,,,,,,,
Moldova,2020-11-07,81675.0,1174.0,1891.0,9.0,,,,,,,
Moldova,2020-11-08,82346.0,671.0,1893.0,2.0,,,,,,,
Moldova,2020-11-09,82677.0,331.0,1912.0,19.0,,,,,,,
Moldova,2020-11-10,83592.0,915.0,1930.0,18.0,,,,,,,
Moldova,2020-11-11,84707.0,1115.0,1950.0,20.0,,,,,,,
Moldova,2020-11-12,86038.0,1331.0,1969.0,19.0,,,,,,,
Moldova,2020-11-13,87361.0,1323.0,1987.0,18.0,,,,,,,
Moldova,2020-11-14,88772.0,1411.0,2006.0,19.0,,,,,,,
Moldova,2020-11-15,89279.0,507.0,2019.0,13.0,,,,,,,
Moldova,2020-11-16,89843.0,564.0,2035.0,16.0,,,,,,,
Moldova,2020-11-17,90912.0,1069.0,2054.0,19.0,,,,,,,
Moldova,2020-11-18,92519.0,1607.0,2072.0,18.0,,,,,,,
Moldova,2020-11-19,93961.0,1442.0,2091.0,19.0,,,,,,,
Moldova,2020-11-20,95383.0,1422.0,2111.0,20.0,,,,,,,
Moldova,2020-11-21,96689.0,1306.0,2130.0,19.0,,,,,,,
Moldova,2020-11-22,97941.0,1252.0,2149.0,19.0,,,,,,,
Moldova,2020-11-23,98418.0,477.0,2169.0,20.0,,,,,,,
Moldova,2020-11-24,99633.0,1215.0,2188.0,19.0,,,,,,,
Moldova,2020-11-25,101203.0,1570.0,2209.0,21.0,,,,,,,
Moldova,2020-11-26,102894.0,1691.0,2229.0,20.0,,,,,,,
Moldova,2020-11-27,104140.0,1246.0,2250.0,21.0,,,,,,,
Moldova,2020-11-28,105852.0,1712.0,2269.0,19.0,,,,,,,
Moldova,2020-11-29,107017.0,1165.0,2290.0,21.0,,,,,,,
Moldova,2020-11-30,107364.0,347.0,2304.0,14.0,,,,,,,
Moldova,2020-12-01,108863.0,1499.0,2323.0,19.0,,,,,,,
Moldova,2020-12-02,110580.0,1717.0,2343.0,20.0,,,,,,,
Moldova,2020-12-03,112307.0,1727.0,2363.0,20.0,,,,,,,
Moldova,2020-12-04,113829.0,1522.0,2384.0,21.0,,,,,,,
Moldova,2020-12-05,115557.0,1728.0,2403.0,19.0,,,,,,,
Moldova,2020-12-06,116365.0,808.0,2419.0,16.0,,,,,,,
Moldova,2020-12-07,117495.0,1130.0,2438.0,19.0,,,,,,,
Moldova,2020-12-08,119204.0,1709.0,2460.0,22.0,,,,,,,
Moldova,2020-12-09,120970.0,1766.0,2481.0,21.0,,,,,,,
Moldova,2020-12-10,122685.0,1715.0,2500.0,19.0,,,,,,,
Moldova,2020-12-11,124264.0,1579.0,2521.0,21.0,,,,,,,
Moldova,2020-12-12,125723.0,1459.0,2547.0,26.0,,,,,,,
Moldova,2020-12-13,126518.0,795.0,2572.0,25.0,,,,,,,
Moldova,2020-12-14,127253.0,735.0,2598.0,26.0,,,,,,,
Moldova,2020-12-15,128656.0,1403.0,2625.0,27.0,,,,,,,
Moldova,2020-12-16,130329.0,1673.0,2650.0,25.0,,,,,,,
Moldova,2020-12-17,131919.0,1590.0,2674.0,24.0,,,,,,,
Moldova,2020-12-18,133360.0,1441.0,2700.0,26.0,,,,,,,
Moldova,2020-12-19,134578.0,1218.0,2727.0,27.0,,,,,,,
Moldova,2020-12-20,135207.0,629.0,2752.0,25.0,,,,,,,
Moldova,2020-12-21,135910.0,703.0,2777.0,25.0,,,,,,,
Moldova,2020-12-22,136931.0,1021.0,2803.0,26.0,,,,,,,
Moldova,2020-12-23,138213.0,1282.0,2825.0,22.0,,,,,,,
Moldova,2020-12-24,139435.0,1222.0,2848.0,23.0,,,,,,,
Moldova,2020-12-25,140250.0,815.0,2871.0,23.0,,,,,,,
Moldova,2020-12-26,140996.0,746.0,2883.0,12.0,,,,,,,
Moldova,2020-12-27,141355.0,359.0,2891.0,8.0,,,,,,,
Moldova,2020-12-28,141924.0,569.0,2909.0,18.0,,,,,,,
Moldova,2020-12-29,142851.0,927.0,2934.0,25.0,,,,,,,
Moldova,2020-12-30,143841.0,990.0,2960.0,26.0,,,,,,,
Moldova,2020-12-31,144818.0,977.0,2985.0,25.0,,,,,,,
Moldova,2021-01-01,145258.0,440.0,3004.0,19.0,,,,,,,
Moldova,2021-01-02,145694.0,436.0,3020.0,16.0,,,,,,,
Moldova,2021-01-03,145873.0,179.0,3037.0,17.0,,,,,,,
Moldova,2021-01-04,146309.0,436.0,3054.0,17.0,,,,,,,
Moldova,2021-01-05,146921.0,612.0,3070.0,16.0,,,,,,,
Moldova,2021-01-06,147871.0,950.0,3088.0,18.0,,,,,,,
Moldova,2021-01-07,148294.0,423.0,3106.0,18.0,,,,,,,
Moldova,2021-01-08,148669.0,375.0,3122.0,16.0,,,,,,,
Moldova,2021-01-09,149093.0,424.0,3130.0,8.0,,,,,,,
Moldova,2021-01-10,149391.0,298.0,3139.0,9.0,,,,,,,
Moldova,2021-01-11,149662.0,271.0,3156.0,17.0,,,,,,,
Moldova,2021-01-12,150138.0,476.0,3176.0,20.0,,,,,,,
Moldova,2021-01-13,150946.0,808.0,3193.0,17.0,,,,,,,
Moldova,2021-01-14,151687.0,741.0,3211.0,18.0,,,,,,,
Moldova,2021-01-15,152263.0,576.0,3228.0,17.0,,,,,,,
Moldova,2021-01-16,152640.0,377.0,3245.0,17.0,,,,,,,
Moldova,2021-01-17,152854.0,214.0,3250.0,5.0,,,,,,,
Moldova,2021-01-18,153112.0,258.0,3267.0,17.0,,,,,,,
Moldova,2021-01-19,153506.0,394.0,3282.0,15.0,,,,,,,
Moldova,2021-01-20,154118.0,612.0,3299.0,17.0,,,,,,,
Moldova,2021-01-21,154788.0,670.0,3315.0,16.0,,,,,,,
Moldova,2021-01-22,155302.0,514.0,3332.0,17.0,,,,,,,
Moldova,2021-01-23,155937.0,635.0,3347.0,15.0,,,,,,,
Moldova,2021-01-24,156202.0,265.0,3361.0,14.0,,,,,,,
Moldova,2021-01-25,156426.0,224.0,3368.0,7.0,,,,,,,
Moldova,2021-01-26,156972.0,546.0,3381.0,13.0,,,,,,,
Moldova,2021-01-27,157626.0,654.0,3396.0,15.0,,,,,,,
Moldova,2021-01-28,158309.0,683.0,3413.0,17.0,,,,,,,
Moldova,2021-01-29,158860.0,551.0,3424.0,11.0,,,,,,,
Moldova,2021-01-30,159513.0,653.0,3434.0,10.0,,,,,,,
Moldova,2021-01-31,159804.0,291.0,3438.0,4.0,,,,,,,
Moldova,2021-02-01,160086.0,282.0,3446.0,8.0,,,,,,,
Moldova,2021-02-02,160725.0,639.0,3462.0,16.0,,,,,,,
Moldova,2021-02-03,161642.0,917.0,3480.0,18.0,,,,,,,
Moldova,2021-02-04,162624.0,982.0,3497.0,17.0,,,,,,,
Moldova,2021-02-05,163400.0,776.0,3515.0,18.0,,,,,,,
Moldova,2021-02-06,164243.0,843.0,3530.0,15.0,,,,,,,
Moldova,2021-02-07,164569.0,326.0,3543.0,13.0,,,,,,,
Moldova,2021-02-08,164858.0,289.0,3557.0,14.0,,,,,,,
Moldova,2021-02-09,165663.0,805.0,3573.0,16.0,,,,,,,
Moldova,2021-02-10,166553.0,890.0,3589.0,16.0,,,,,,,
Moldova,2021-02-11,167546.0,993.0,3607.0,18.0,,,,,,,
Moldova,2021-02-12,168826.0,1280.0,3626.0,19.0,,,,,,,
Moldova,2021-02-13,169805.0,979.0,3640.0,14.0,,,,,,,
Moldova,2021-02-14,170186.0,381.0,3651.0,11.0,,,,,,,
Moldova,2021-02-15,170549.0,363.0,3661.0,10.0,,,,,,,
Moldova,2021-02-16,171514.0,965.0,3678.0,17.0,,,,,,,
Moldova,2021-02-17,172815.0,1301.0,3697.0,19.0,,,,,,,
